Y,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104
1924,Yes,0.57696037,-0.272255118,-1.052050749,-1.050082673,-0.554571984,-0.553915477,-0.262655956,0.439933613,0.306586337,-1.241585669,-3.102630556,-2.221295089,0.053127201,-0.22142759,-0.375959063,3.058421632,2.445682758,0.244993556,-1.507853431,-1.588091434,-0.737405071,-0.448367895,-1.891775918,-0.29212637,-0.052226087,0.925632613,0.5321075,0.634159005,0.418436976,0.559563788,0.449746128,1.636784538,0.930740148,-0.980696465,-0.088780215,0.700840082,0.219399114,0.605007099,0.255642764,-0.396180571,-1.405513768,0.356622024,0.509285314,0.478996997,-0.610092377,-0.82852821,-0.203335634,1.229761521,0.050638248,0.242943085,0.569524617,0.491623886,2.099682366,-0.313770566,-0.22287313,1.111420613,0.494506541,-0.027947392,-1.086144732,-0.262069765,1.999980733,0.143205925,-0.235318022,-0.559226161,1.845348019,-0.146676498,-0.097607314,-0.501529574,-1.243956842,0.096724909,-1.063697407,-0.02172843,-0.471909494,0.586759967,-0.875547743,1.130510694,1.193418751,-0.399316062,0.261852323,-3.076882934,1.234099788,-0.577621303,0.427120895,0.596456601,0.49889168,-0.40312709,-0.343650869,0.302122735,-0.876445549,-1.579261746,-3.430731693,0.025333512,-1.453778963,0.698337321,0.659530289,0.980518809,1.362782524,0.044384641,-1.482003397,-0.27380229,-0.27168638,-1.472850252,-0.517598878
6197,Yes,1.31091237,1.812387193,3.256250278,2.231953678,1.134972242,-0.213013526,1.635422272,2.655678978,-0.299087518,0.300349077,1.368174712,1.106975983,-1.967917362,1.231145711,3.08417139,1.603047187,1.272582976,-1.553637577,1.346867455,0.314391621,-0.300928647,0.024450297,-0.724632658,1.220190352,-0.33826243,-0.90259531,-0.085167734,-0.635068214,0.408710802,-0.780742658,-2.383422336,-2.76147092,1.443728461,-0.722332802,0.559811498,-0.385980077,0.586016087,0.61112522,0.017927001,0.398889494,-1.956997783,-0.435419745,0.443586651,-1.563040553,0.712479612,0.023007422,0.929211752,1.425485437,0.237102088,0.944362536,0.56460499,2.207029317,-0.189108355,0.458319551,-0.554145691,0.557149579,0.110980784,0.432377052,0.02654514,1.177360464,0.333489602,-0.562703806,-1.139453856,-0.692356329,-1.893554402,-0.370003568,-0.354930731,-1.911007427,-0.316794761,-0.657487966,0.692291679,-0.452020679,0.597364877,-1.718467928,-0.594436879,0.276402213,1.047652257,0.34528221,-0.878137359,-1.023273361,-1.200511193,2.64026022,-0.683340061,0.533812031,-0.166686968,0.412588032,-1.434479983,-1.420084477,-0.357352425,-2.106034362,-0.533208888,-0.917138621,0.993742282,-0.771142039,-1.331865909,0.086178357,-0.242716503,-0.880441078,1.482732647,0.347298399,-0.065488248,-0.330547514,0.889911064
437,Yes,-0.514380152,-0.378801111,-0.371792692,-0.494661137,-0.431902208,-0.400214019,-0.144833918,-0.599551867,-0.601924446,-0.207721375,-1.8777524,-2.357142888,0.886808083,-0.544221657,-0.931517977,-0.609121968,-0.312122476,0.307150751,-0.33151261,0.17034539,0.085193778,-0.137458975,1.445770334,0.221983431,0.384734693,-2.389476308,-0.405891547,-1.59484189,2.252424387,-0.766208375,0.543635808,-0.242832269,-0.646142826,0.825467861,-1.665736268,0.171361883,-0.734943594,-1.891615525,-0.218095888,-0.70701204,-0.406949716,-1.437774881,1.038717028,0.748115585,-0.259187917,-0.462840265,1.063124166,-0.545016912,-0.168519184,1.132637863,-0.395113906,-0.992592902,0.766716178,0.500823179,2.258917682,0.961273145,-0.348395642,0.986037625,0.029530616,1.638317556,1.757522561,-0.712429511,-0.547958491,-1.444514578,0.40928086,1.287488197,-0.000412588,1.573423708,0.957509002,-2.246124103,0.862038135,0.756601407,0.493998703,-0.898515823,-2.145488705,1.367360557,1.441332378,-0.400682416,0.494561194,0.344236134,0.353014554,-0.550672568,0.13288682,-0.276806924,-0.916030388,-0.756090736,-1.089393263,-1.057789336,-0.050967705,0.250167235,1.113092896,1.390645689,-2.142499178,0.725206451,1.756286378,0.572188734,-1.217216222,-0.25109509,-1.634462325,0.68105973,-0.132742959,1.15270501,1.025050025
382,Yes,-0.560073661,-0.596197986,0.138400851,0.212239001,-0.59601169,-0.5407786,-0.463003134,0.046023326,0.912260192,0.383058221,0.388272188,0.563584787,-0.047925027,2.280226429,-0.306250878,0.962682432,-0.233006543,1.534150655,-0.136255703,1.285260691,0.857981386,0.046179919,-2.056094601,0.972111584,0.491132691,-0.810014815,0.209657863,-0.080711508,-0.851173796,-1.109020458,0.433458492,1.177954923,1.822418864,-0.571274215,-0.648384192,1.913099002,-0.50891667,1.334423994,-0.152795046,2.564280922,0.020916838,1.489826596,-0.695961292,1.161098775,0.371090535,0.153043865,-0.529960072,0.696141699,-1.048599303,-1.006260054,0.347667327,-0.98297767,0.52704532,-0.806576393,1.597677685,1.296298641,-1.453181186,0.298976872,-0.781191875,-0.142789302,0.780885558,0.003248337,-1.016529845,0.406376908,0.392247954,-0.661938078,-0.462165023,0.698254952,-0.223071516,-1.423292172,1.448998865,0.737970728,-1.251108232,2.07179495,2.310643873,0.625138965,-0.251205924,-0.340333528,0.433626771,-0.976634728,-0.961565728,0.47901336,0.711564211,-0.383190693,-0.408339912,0.201471151,0.131269258,-0.185309279,-0.268934172,0.435917157,-0.46664674,-0.767285968,0.00292742,-0.534255162,1.209681151,0.214840837,-0.958350661,0.802981127,1.479615338,0.345417114,-0.524080032,-0.036983156,-0.394649301
2946,Yes,0.285256268,-0.025800245,1.045411593,0.818153404,-0.174398762,-0.171632364,1.009026628,-0.977961055,0.912260192,-0.31849255,0.143296556,0.631508687,-0.603712282,0.746954611,0.44502717,2.010552032,0.452038967,0.770147542,0.517671046,-0.709988924,-0.445721249,0.99892034,-1.12820138,0.215711405,1.535066791,-0.524496464,1.19268789,2.380436267,0.681247557,0.690757626,-0.505307166,-0.706367766,-0.556504758,0.647877724,0.993721812,-0.589656722,0.48786011,-1.272962904,-0.675086597,-1.594249128,-0.364209425,-0.056608789,-1.113765876,-0.502336718,0.107148694,-0.227899141,-0.758076371,-0.27839447,-1.032221619,-0.03457181,0.34805731,0.624248169,0.077085609,0.867389887,-0.284813115,-1.527911984,0.238425643,-1.379809027,1.276452809,-0.14546778,-0.995917941,-0.42854377,1.262945285,-0.678910348,0.707534525,1.241092201,-0.572551742,0.404545381,0.117430074,0.200820701,-0.774341438,-0.556960807,-1.917532176,0.068760864,0.539600368,-1.669543065,0.568698334,-0.547346998,-0.286826021,0.192672538,1.056211174,-0.119040582,-1.313096203,-0.788077597,1.725023841,0.769045076,-1.154253329,0.572705241,-1.578270635,-0.931108404,1.46337571,0.731945264,-1.250848952,-0.649509292,0.546566677,-0.561652921,1.468303997,0.861942872,-0.887772801,0.384388371,-0.155120691,-0.470077548,1.237066193
840,Yes,-0.254498315,-0.095754685,0.365153537,1.020124872,-0.152751155,-0.297746381,-0.548013971,-0.599551867,0.118827442,0.45690567,0.082052649,-0.319425905,0.154179429,-0.463523141,-0.024354043,-0.259832102,0.40662824,-0.035963631,-2.010677181,0.26962632,0.239460967,-1.73018397,-0.4508709,-1.957366835,-0.259341802,-0.004645002,0.981872575,1.217560588,-0.258727546,0.677145542,0.296441256,1.407014092,1.215466866,-0.906968865,0.077913121,0.083163747,-0.959426935,2.061668204,-0.971691266,-1.80024895,-0.554532858,-0.350816039,-0.164062148,-0.149478849,2.09725626,0.073164508,-2.134846518,-0.090867113,0.407102902,-0.739814349,1.266698568,0.521735167,1.77576453,-1.59260225,-0.85213506,0.204485693,0.408351072,1.520558516,-0.897331878,-1.242242402,1.01726953,0.824443298,0.033201925,-2.750485187,1.236323035,0.106522273,0.017978919,-0.84060972,-0.889097957,-0.295909607,-2.624215331,1.443955381,-0.896437067,-2.229986738,0.374398329,-0.965477527,-0.089691322,-0.625235703,0.654875206,-0.467922165,-0.093327038,-1.302296397,-1.787360992,1.290223133,2.154435496,-0.009721506,-1.401503591,0.886688079,0.088250522,-1.001582993,0.690051536,-0.191614329,-0.308868268,-1.628020431,0.09141973,0.284821896,-0.982360166,0.19459111,-0.949470271,-0.011577287,-1.405963972,0.462900146,-0.194585793
1775,Yes,-0.057853032,-0.136651126,1.442228793,1.575546408,-0.316654469,-0.511220627,2.107704702,1.452064212,0.306586337,-0.798500972,1.061955173,1.242823781,-1.108973423,1.311844228,1.422665312,1.428402254,-1.39641751,-0.519047731,-1.583274419,-0.857025979,1.571345426,-0.12312409,-0.146451152,1.469768145,-0.489370436,-0.466311039,0.684156652,-1.216782971,-0.025142507,0.471126233,-1.207689656,-0.026152997,-0.054911627,0.509043979,1.835477077,-0.757361876,-0.300777395,-0.853363752,0.688861442,-0.295825831,1.088930448,1.210504823,1.102997406,2.898097785,0.105852443,-0.078494411,0.963114845,-0.181912468,-0.957108762,-0.114065928,0.127467161,1.730047743,0.575704339,0.647518318,-0.870767301,-0.247865628,-1.135244339,-1.581123909,-0.956530139,-1.096339995,-0.163011765,0.639527216,1.160636056,0.675746539,0.966271189,-1.096249787,0.446161682,0.455020037,0.130081558,-1.246201681,0.517636262,-0.780119237,0.879952129,-1.235113127,1.288017911,0.502371342,0.768721859,0.463815317,0.646814894,0.990747826,0.81451523,-0.153102269,1.011510432,1.716482828,0.73613834,-0.274227415,0.051118853,0.278671069,-0.585665362,-0.347759438,-0.033369478,1.579411411,0.728582769,1.255650744,-0.465848075,-0.202685898,0.957413249,-0.106196965,-0.373955577,-0.536617362,0.911818504,0.43066301,-1.371430893
4253,Yes,0.876824028,0.490786389,2.746056736,2.080475078,0.380192326,-0.435683586,1.779592698,1.49765568,0.306586337,-0.695114542,1.490662528,1.242823781,-2.296337104,0.424160544,3.599705549,1.777692121,-0.250816864,-0.024132144,2.354477135,-1.303949552,-0.59781766,1.720676959,-1.049358329,-0.487102576,0.082592848,1.501239234,0.138196774,0.817114395,0.140312842,0.020799636,0.161426614,2.416693166,-0.915573819,-1.105277719,0.636606306,-0.359547549,-1.060567058,0.69648053,-0.43203971,-0.428681505,1.354263319,-0.037380137,-0.468672615,0.75679174,-1.673279146,-0.209492631,0.297721805,-0.583380496,-0.864091351,-1.706548522,0.38238636,1.19695269,-0.158426869,1.37852641,-2.939933084,0.180532468,-0.678068056,-1.630999787,-1.581374925,1.070353341,-0.879672826,-0.586868398,-2.551265769,1.912546432,-0.75723646,1.229485693,0.299821317,1.170033103,0.072414568,0.722085477,-0.330272447,1.200750531,-0.505197466,-0.73204509,0.252399428,-0.187032233,0.122776597,0.735011883,-0.705198097,-0.682977339,1.913240935,-2.30735621,-0.974277382,0.47876301,0.328970856,-1.756859845,-0.254136061,-0.885552487,1.05430942,0.514170179,-1.47453723,-0.233190976,0.894900274,-0.562109415,1.742824021,-1.958563286,0.821939842,0.219624973,0.270310804,-1.361524047,0.480319135,-0.01907079,-0.991373135
412,Yes,-0.550282195,-0.476737327,-0.71192172,-0.747125471,-0.52364683,-0.132878578,-0.258678841,-0.873100678,-0.299087518,-0.355416275,-2.183971939,-2.900534084,-1.437393165,-0.140729074,-0.825040639,-0.376262057,-2.362886789,0.524375934,0.678987553,-0.908462815,0.129780933,0.07778944,-0.549921529,-0.369730891,0.64067631,1.469609774,0.164160767,-0.254077984,0.019787267,0.495184828,-0.957509688,-0.769982238,-2.249672039,-0.503669073,-1.089330673,-1.871267523,-0.107494561,1.505581853,1.600412078,1.193218478,-1.415180339,0.794945404,-0.444508417,-2.109908739,-0.488105636,1.334151159,0.495846402,-1.633371571,-0.472438733,0.202244283,-1.228582935,-0.48558872,0.541153652,1.707987569,0.499472096,0.07440854,-0.636967477,1.147240872,0.377112752,0.381316337,0.745738528,0.182414485,-1.14985671,0.354962398,0.089127473,0.152367194,1.558633334,0.590160543,-0.078732452,0.137682707,-1.069044214,-1.303241485,-0.271810668,1.374981349,1.066993707,0.064776665,-0.518448972,-2.747568242,1.430472693,0.221155555,0.757626621,-0.445646294,-0.923007049,-0.304445434,-0.46072287,0.802722292,-0.129142356,0.41266768,-2.340221824,0.241210412,2.906546391,-0.430092015,0.844871436,0.569792856,-0.102949314,-0.138824261,0.561666155,1.240894575,0.834651071,-0.863161014,-0.980665551,0.118655065,-0.560733398
3938,Yes,1.24155615,0.76629926,0.591906222,0.767660537,0.365142085,0.403762836,1.742307243,1.796735713,0.912260192,-0.576958623,1.184442989,0.903204284,-1.639497621,-0.624920174,0.973775243,0.380532654,-0.25357869,-1.01467695,-0.268631628,0.306364284,0.184753986,-1.280559259,0.832661386,-0.766965083,-0.367588945,0.190487288,0.024642367,0.395051637,0.633455291,1.194616861,0.056801957,0.115577513,-0.140990631,-0.865937745,-1.652772643,0.848249622,1.520189423,1.155713895,-0.150550419,0.023183775,-1.569488315,0.206720012,-0.132821091,0.995578658,1.198143625,-0.118357271,1.63960351,-1.270526986,-0.588648572,0.011638522,0.866635077,-1.333493567,1.58037125,-0.911345993,1.596256218,1.122910186,-0.832523458,0.277233005,0.881695574,0.944159842,-2.01944777,-0.187848958,-1.192772105,-0.847065757,-0.945935546,0.232205308,-0.343042888,0.276921383,0.98778137,1.781350598,2.527430572,1.03395684,0.853509683,0.18564172,-0.406170777,-1.31524287,-0.578615387,-0.617085602,2.197535094,0.216025104,-0.210410692,0.473085056,-0.579770543,-0.207831517,-0.346403595,1.279713518,0.900386886,-2.024418474,0.182140105,0.989861625,1.476282253,-0.47892792,-0.897208182,0.620141981,0.924350885,-0.895311507,0.775931627,0.053635086,-2.801779339,1.124930008,-1.5011574,1.378654792,2.737730385
3714,Yes,1.567122406,0.612399492,-0.145040006,0.363717601,0.58429834,0.324941575,0.288174499,1.424709331,2.729281758,-0.503111174,0.510760003,0.699432586,-0.047925027,-1.028412758,0.082889319,-0.318047079,1.881977067,-1.385373747,0.956458995,0.184434148,-0.690517141,-0.870192863,-0.662630908,0.595317083,-0.658996207,1.258760274,0.371182901,-0.003817961,-0.682699503,1.080956062,0.393395294,1.04761381,0.066131586,-0.584117453,0.377485231,0.255620888,-0.366369878,-1.051442671,-0.329289965,0.033321122,0.01653667,-0.542158639,0.559067099,-1.328054682,-0.643063761,-0.120762298,0.857471231,2.169540086,1.252793964,-2.111663594,0.716876877,-2.165164039,0.215646563,1.48219219,-0.740284554,-0.015682325,1.087849889,-1.501993492,-1.474858851,-0.043210195,0.334699026,-0.911667148,1.117094003,0.273878013,1.316920703,1.801016676,-0.448799263,-0.078368346,0.75657867,0.374668592,1.185992892,0.471448598,-0.061596168,1.110607657,0.889074756,0.419908567,-0.933284448,0.021677195,1.453441737,0.191801695,0.553464741,-0.860658462,-0.815484306,-0.743796224,0.608597523,1.783490293,-1.113032353,0.549108734,0.324690878,-2.127929685,1.418236327,0.722237675,-0.258220541,0.595789457,-0.229888245,0.235619566,-0.743959076,0.397703764,0.654338717,-0.241324046,0.015007319,-0.77073631,-0.416805975
5353,No,2.121564189,1.740280309,-0.881986234,-0.949096939,2.293840832,0.738096348,-0.65663893,-0.967930932,-0.480789675,0.604600569,0.020808741,-0.115654207,0.811018912,-0.947714241,-0.684475233,-0.550906991,0.278413061,-0.023126416,-0.458758476,0.510610682,-1.448206326,0.118000054,-0.683662272,1.518972655,-2.304683764,0.176982451,0.538286481,0.660444654,-0.646514777,-0.483251353,-0.62059426,0.187375917,-0.311457494,-0.592891272,0.786324172,0.13709351,-0.447212369,-0.743000629,-2.330582885,-0.26542307,-0.345597722,0.364226742,0.57173918,-0.320528909,1.085468661,-0.171857113,0.971848719,-0.945343053,0.397270987,-0.711528069,-2.784326158,-1.409955836,-0.150603702,-1.888079753,-1.306994037,0.718090088,-0.565107071,-0.881063622,0.428634649,2.615501282,-1.670629694,1.233238313,0.982032796,-1.444725932,0.461959362,3.0399351,-1.297865195,-0.155306386,-0.880032185,0.836577448,0.184256354,1.360427269,-1.161050162,-1.133218501,-1.819659227,0.436183963,-1.968827721,1.501001001,1.248138782,0.95639349,0.017764135,-0.475086821,0.905208823,-1.619156543,-1.673819409,1.096818349,-0.560220045,-1.026073704,1.222136799,-0.381818923,-1.049919823,0.174644708,1.147786746,-0.267982951,-0.367829184,-0.814654922,-0.69195292,-2.455990833,-0.041935637,0.504951771,-0.2192665,-0.093107802,1.830002545
251,Yes,-0.666963836,-0.727497088,-0.938674406,-1.403532742,-0.691261163,-0.513191159,-1.05410188,-1.329015362,0.306586337,-0.798500972,-0.591630337,-1.134512699,-0.603712282,-0.786317208,-0.390130507,-1.773421524,0.178864849,0.58572559,-0.809038603,0.781295325,-0.028137852,1.104614715,2.302385123,0.924427138,-0.139275903,-0.330324196,-0.212019282,-0.083230904,-0.612902704,0.910446411,-0.039445799,-1.444122079,-0.57305511,-0.202559642,0.021233917,0.057498249,-1.318592601,1.0518955,2.271847948,-1.576091568,2.610191424,0.221789822,1.300073105,-1.030928459,-0.422625644,-0.855525925,-0.555416826,-0.262202185,0.507184896,0.848973292,1.177686955,-1.179265665,0.627750812,0.630162152,1.404989543,-0.441946933,-0.923686525,-0.137660462,-0.070609488,-0.421338615,1.645540805,1.037819605,0.500474262,-0.090549135,-0.079337613,0.547026526,0.184884447,0.467875473,-0.775249453,-2.478825016,0.615258119,-0.286521881,-0.141633501,-0.890871424,0.658928811,-0.383961684,0.961923402,0.042836114,0.063966101,-0.821302036,-1.268444582,-0.369661883,-0.219449705,2.371143619,1.236412589,-1.036755231,0.134569258,-1.445691321,-0.309028159,-0.096732813,-0.524027868,-1.351070227,0.344258223,-0.436129593,-0.951227406,-2.372758907,-0.970657807,1.23937427,-0.167031928,0.332910801,0.244392993,-0.220208138,-0.578169896
302,Yes,-0.658396303,-0.533777101,-0.201728178,-0.141211068,-0.564674201,-0.496770063,-1.00488508,-0.625083089,-0.904761373,0.013820973,-0.285410798,-0.794893201,-0.199503369,-0.302126107,-0.295335036,0.555177587,1.350082597,-0.034113321,-1.961170555,0.346534867,1.585457975,0.903418393,-0.343003431,0.335651983,0.716567141,-0.541264705,2.065395364,0.415954389,-1.784327822,-1.397214911,-0.754403147,-1.225189015,-0.504403876,-0.486007286,-1.589784836,1.583121214,-1.603612097,0.110420451,0.915172039,1.05276135,-0.504699679,-0.151244834,0.747238146,-0.794934109,-0.205746798,0.027992138,0.76750983,0.547214426,0.175902392,-0.994896905,0.039923945,0.654265638,1.318540094,1.34230949,-2.039865653,1.237173932,-0.107954488,0.267101836,0.104872221,1.151955527,1.446560407,0.459682702,-0.685807146,-3.159286365,1.512317302,-0.594850597,-0.527698585,1.505989545,-0.458638712,-0.64813379,-0.554038042,0.159820137,-1.00030623,-0.580703278,-1.247681398,-3.138790878,-0.993202401,0.971940061,-0.835549261,-0.395410779,-0.960975899,-0.500823714,1.47016687,0.829581425,1.718424998,-0.363209175,-0.889828047,1.350137061,-0.325891629,0.420971805,-0.320054505,-0.381822705,0.25604192,-2.076689406,-0.377130442,-0.092958296,0.012457702,2.049667762,-0.59230853,-1.41164697,0.556411907,0.092756978,-0.965706628
929,Yes,-0.325486446,-0.322837559,0.535218051,0.616181936,-0.428809692,-0.529612255,-0.594247936,-0.380712819,-1.207598301,1.527693689,0.449516095,0.020193592,0.558388342,-0.463523141,0.162938828,-0.143402146,-1.878655882,1.23240128,-1.294634874,0.418336807,1.898780421,-0.323695212,0.795829651,-1.081117507,0.742947469,2.63046558,0.265074744,-0.433342952,0.459567749,0.191804409,0.544993011,0.466422036,-0.232431197,-1.348221286,-0.601386306,0.202617653,-0.323715534,0.765008074,-1.484617819,-0.276010151,-0.194024014,-0.050448729,-0.451251843,-0.708325277,1.601754707,0.13332535,0.818252348,-1.252712523,-0.463345818,0.039861521,-1.584934595,0.638248971,1.99106352,-2.119853093,0.582097393,-0.533372538,-2.057259902,1.031448002,0.057628223,1.009306921,-0.269868639,-1.776072636,-1.142603081,-0.203476793,0.478559512,0.198660561,0.258680192,1.42147041,-0.48436466,0.085795605,1.964516101,0.677815147,-0.234219353,-1.052885098,-1.193426419,0.501615296,0.892253882,-1.107317942,1.064662213,0.380361018,-1.288762048,-1.032206103,-0.127244392,-1.628543137,1.1104021,-0.066364024,1.596685176,-0.495885574,0.862893416,0.539116373,-2.015742743,-0.194664918,-1.131325941,0.919277639,0.953340696,0.136521025,-1.411869835,-1.652894001,0.516741853,-2.002161216,-0.368740126,-0.528201165,-0.79848246
336,Yes,-0.580472549,-0.540234434,0.08171268,0.212239001,-0.484474969,-0.381165548,0.348825506,-0.603199184,-0.601924446,-0.287476621,-1.142825507,-0.251502006,-0.628975339,0.827653127,-0.127192766,0.380532654,-0.150926188,-0.220309225,0.113882956,0.313974162,-1.049557957,-0.482607894,-0.323569159,0.500175963,-0.925389956,0.589318331,0.459299793,-0.491006419,-0.005916156,0.492531627,-0.169174811,1.525514809,1.949054654,-0.604507463,-1.099031208,0.393935144,0.959989572,-0.132789183,-0.249023755,-0.824928512,-1.455243608,0.748812303,0.495405914,-2.205398649,0.726553503,0.131037215,0.266419624,0.524894072,0.235753099,0.555575378,-1.27712999,0.904643323,2.465381858,-1.020021285,-0.627558892,-0.541230863,1.844243354,0.351723148,2.130032559,0.52494663,1.635684317,0.188961519,-0.034054272,0.255435447,0.613806457,-0.726197602,0.487757374,-0.203077092,-1.072208637,-2.2391904,0.927969666,-1.144519909,0.378706409,-1.055826074,-1.089561879,0.777908289,0.296969874,0.509915362,-0.656401845,-0.378809897,-1.718801908,-0.20437776,0.543554578,-1.445425032,-0.524271461,0.44255947,-1.135234361,-1.960363214,-0.799857092,0.174211189,-0.432641646,1.023594494,0.47789865,-0.780294868,-1.247076772,0.301664538,0.668349914,-0.238096949,0.470108789,-0.211516634,1.084423571,0.087985735,1.068894605
132,Yes,-0.732648256,-0.728573311,-0.995362577,-1.605504209,-0.697652361,-0.548660726,-0.497802892,-0.8986319,-0.299087518,2.38875495,-1.8777524,-2.017523391,-0.755290624,-1.512603858,0.4459847,-2.93772108,-1.195014048,0.231390965,0.037260102,0.578277105,0.215787943,0.370372364,-0.645499834,-0.501164709,-0.182582157,1.529602445,-0.790860887,-0.669124547,-0.307901328,-0.209100986,-1.503293809,-0.627531733,-0.197630744,-0.342960628,0.472631889,1.429263664,0.491609689,-0.163055553,-0.969334788,0.29327489,-0.765501286,-0.381414129,0.866745387,1.506533195,0.948505693,-1.135659579,-0.43476407,-0.032122184,-0.352500019,-0.606170046,-0.577595376,0.957663412,-1.184289132,-0.982480699,-0.142359731,0.241145678,-0.289750873,0.598512091,0.308048988,-0.227852579,-0.164349931,0.489258792,-0.645286775,-0.662713196,2.094898576,-1.468232504,1.07937627,-0.722235093,-0.362940011,-0.579872162,1.015268875,-0.320927166,-0.547826235,1.421806078,0.738964943,0.497997667,-0.393606782,-0.467254921,1.065081283,0.661369447,1.271052593,3.102971724,-0.543727199,-0.67349357,-0.317517751,1.280986144,-0.926003201,-0.915252888,0.593520898,1.048132185,-0.081823299,-0.29341269,1.402230404,-0.584537675,-1.140901628,1.306539657,-0.46874878,1.522244422,-1.548882616,0.181795221,-0.714862616,-0.803360139,0.710470219
4340,No,1.90778384,1.752118752,-0.995362577,-1.050082673,2.474237561,0.635628709,-0.65663893,-0.870365189,-0.074988192,1.867391956,0.265784372,0.291889189,1.745752023,-0.544221657,-0.783483837,-0.667336946,1.096510495,-1.22608227,1.186030623,-0.297656572,0.946177501,2.242741187,-0.847209055,-0.080028878,0.072260681,-0.224455828,-0.119373583,0.346114103,-0.852028192,-0.902077714,-1.112259904,-1.783963441,1.592112713,-1.791204508,0.12601978,2.217686486,-0.056060632,-0.230249494,0.097299694,0.801301429,-0.814678019,-0.687445326,-1.099198435,-1.242903966,0.059190057,-0.315590082,1.196579313,-0.996006897,-0.764532157,-0.909159143,0.036647503,-2.314626965,1.014565497,-1.699673258,-0.725799194,-0.673797656,0.439553848,0.713563687,0.916521358,0.779894139,1.385716666,-0.44539126,1.550632642,-1.647383455,1.691966697,0.118305295,-0.563577177,2.199213519,1.571138574,0.246646035,-0.796628477,1.361057265,1.151456074,-0.696495662,-1.536084955,-2.298797255,-0.031075599,-0.622653792,-0.469870089,-1.29129299,-0.304064565,-0.673747953,-0.226896905,0.055401394,-1.346510917,0.406417717,1.079634568,-1.047014981,-1.126500447,-0.800331499,-0.946474951,1.463491349,-0.344895486,0.044479384,0.988975756,-0.178000038,-1.091459494,0.668829832,0.687947196,0.6139107,1.147718659,-0.801485414,-0.044724472
708,Yes,-0.409529866,-0.390639555,-0.995362577,-0.595646871,-0.489835329,-0.484946874,0.760456929,1.315289807,0.215735259,0.53075312,-0.346654706,-0.115654207,-0.224766426,0.02066796,-0.125277706,0.555177587,1.112468254,1.038728156,-0.607816183,1.088350412,-1.843134778,0.433677156,-0.177798905,-0.176917631,0.152565726,-1.241222871,0.920076966,-1.385029945,-0.799350568,-1.623013441,0.914938215,0.187599417,0.403968882,-0.727140915,-1.36443048,-0.896301923,1.239314307,-0.069232682,-0.296959707,1.055130909,2.830118345,1.260503466,0.573413465,0.488894151,-2.252141361,0.783532581,0.908001157,0.567191291,-0.215004573,0.443742872,-0.026056253,1.082142888,0.833658853,0.938403625,-0.667563147,-1.598356708,-0.299399175,-0.044415435,-1.355857893,-0.951612466,0.660566287,0.188376023,-0.550103464,0.045962181,-0.461922767,-0.928117922,-0.293340831,2.35155781,-0.796011307,-0.213652362,-0.16363785,2.581071891,-0.264191315,-0.424163834,1.702613132,1.761000829,1.658967998,0.072947254,1.85755833,-1.649535473,1.29042467,-0.138013778,-1.146906795,-1.742612734,-0.183187285,0.94863351,-0.152979783,-0.24181643,-0.668927356,-1.156829978,0.448677582,1.358923277,-0.244320663,0.537283687,1.480109868,0.059481485,0.788564937,-0.427023566,-0.250392735,0.251248513,-0.416977594,0.410761738,0.811004594
146,Yes,-0.725304656,-0.736106866,-0.428480863,-0.191703935,-0.650852295,-0.094124792,0.437316319,0.221094565,0.609423265,-0.576958623,0.87822345,0.699432586,-0.730027567,0.746954611,-0.187708663,0.613392565,0.040058048,0.396825379,0.164414003,-0.731428442,-0.220230612,-2.069055601,1.26467538,0.161265356,-0.97592135,-0.085340313,-2.089609324,1.083118098,-0.448694041,-0.578433905,0.143454129,0.871164931,-0.500443397,-0.557636459,0.521888548,-0.336004989,-0.000104746,-1.588493058,-0.003176929,0.403577622,-0.588268635,-2.102378762,0.882442767,-0.988548923,-0.337029946,2.83204034,-0.047156526,-0.627407368,1.818517256,-0.246845197,1.150571131,-0.52154246,0.353540297,-0.708167921,-1.318259816,-2.130469021,0.781376767,0.142060601,-0.423701565,-0.931287503,0.162811004,-1.016469176,0.512836015,0.661219382,-0.130489775,0.639091351,1.520664471,-0.43326808,-2.04203523,-0.39840684,-0.882049924,1.207220033,-1.703761853,-0.817075502,-0.033553033,-0.561281242,-0.702020513,-0.201343113,-1.128742755,-0.984172115,0.47741675,-2.385944824,1.441307143,0.317743221,0.395438539,-0.417583518,-0.537839259,-0.072757119,1.013904502,-2.438984838,0.679282724,-0.844200425,-0.524243929,0.370793905,1.50943846,1.122879749,-0.507624854,0.000599967,0.246909244,1.18881009,1.988216225,-1.294172022,-1.03502134
